experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,92,0,0,2,0,eps,570000,391280,0.00938,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,93,0,0,3,0,eps,570000,207432,0.0094,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,94,0,0,4,0,eps,570000,389672,0.00942,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,95,0,0,5,0,eps,570000,292120,0.00944,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,96,0,0,6,0,eps,570000,356440,0.00946,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,97,1,0,2,0,eps,528000,528000,0.00948,0.020407502,0.010927502,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,98,2,0,3,0,ocs,528000,528000,0.0095,0.011956185,0.002456185,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,99,4,0,5,0,eps,528000,528000,0.00952,0.019559227,0.010039227,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,100,5,0,6,0,ocs,528000,528000,0.00954,0.01274661,0.00320661,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,101,1,0,3,0,eps,432000,432000,0.00956,0.018078852,0.008518852,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,102,4,0,6,0,eps,432000,432000,0.00958,0.018015325,0.008435325,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,103,6,0,7,0,eps,240000,240000,0.0096,0.012581835,0.002981835,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,104,0,0,1,0,ocs,570000,570000,0.00962,0.013547637,0.003927637,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,105,0,0,2,0,eps,570000,384312,0.00964,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,106,0,0,3,0,eps,570000,184920,0.00966,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,107,0,0,4,0,eps,570000,192960,0.00968,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,108,0,0,5,0,eps,570000,110416,0.0097,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,109,0,0,6,0,eps,570000,174736,0.00972,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,110,1,0,2,0,eps,528000,528000,0.00974,0.02072306,0.01098306,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,111,2,0,3,0,ocs,528000,528000,0.00976,0.012376605,0.002616605,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,112,4,0,5,0,eps,528000,528000,0.00978,0.019785408,0.010005408,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,113,5,0,6,0,ocs,528000,528000,0.0098,0.0131206,0.0033206,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,114,1,0,3,0,eps,432000,432000,0.00982,0.018357,0.008537,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,115,4,0,6,0,eps,432000,432000,0.00984,0.017495753,0.007655753,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,116,6,0,7,0,eps,240000,240000,0.00986,0.012704771,0.002844771,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,117,0,0,1,0,ocs,798000,798000,0.0101,0.014729585,0.004629585,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,118,0,0,2,0,eps,798000,371984,0.01012,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,119,0,0,3,0,eps,1638000,371984,0.01014,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,120,0,0,4,0,eps,798000,370912,0.01016,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,121,0,0,5,0,eps,798000,356976,0.01018,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,122,0,0,6,0,eps,798000,370912,0.0102,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,123,1,0,2,0,eps,3744000,1116488,0.01022,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,124,2,0,3,0,ocs,2544000,2544000,0.01024,0.015086115,0.004846115,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,125,4,0,5,0,eps,3744000,3578392,0.01026,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,126,5,0,6,0,ocs,3744000,3744000,0.01028,0.0181896,0.0079096,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,127,1,0,3,0,eps,1728000,1114880,0.0103,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,128,4,0,6,0,eps,1728000,1025368,0.01032,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,129,6,0,7,0,eps,2832000,2832000,0.01034,0.026166741,0.015826741,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,130,0,0,1,0,ocs,798000,798000,0.01036,0.014988915,0.004628915,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,131,0,0,2,0,eps,798000,366624,0.01038,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,132,0,0,3,0,eps,1638000,366624,0.0104,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,133,0,0,4,0,eps,798000,365016,0.01042,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,134,0,0,5,0,eps,798000,365552,0.01044,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,135,0,0,6,0,eps,798000,363944,0.01046,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,136,1,0,2,0,eps,3744000,1101480,0.01048,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,137,2,0,3,0,ocs,2544000,2544000,0.0105,0.015374186,0.004874186,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,138,4,0,5,0,eps,3744000,3562008,0.01052,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,139,5,0,6,0,ocs,3744000,3744000,0.01054,0.018406515,0.007866515,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,140,1,0,3,0,eps,1728000,1096120,0.01056,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,141,4,0,6,0,eps,1728000,995352,0.01058,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,142,6,0,7,0,eps,2832000,2832000,0.0106,0.026219807,0.015619807,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,143,0,0,1,0,ocs,798000,798000,0.01062,0.015249504,0.004629504,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,144,0,0,2,0,eps,798000,361264,0.01064,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,145,0,0,3,0,eps,1638000,361264,0.01066,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,146,0,0,4,0,eps,798000,110416,0.01068,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,147,0,0,5,0,eps,798000,157584,0.0107,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,148,0,0,6,0,eps,798000,361264,0.01072,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,149,1,0,2,0,eps,3744000,1090224,0.01074,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,150,2,0,3,0,ocs,2544000,2544000,0.01076,0.015628827,0.004868827,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,151,4,0,5,0,eps,3744000,3551232,0.01078,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,152,5,0,6,0,ocs,3744000,3744000,0.0108,0.01863874,0.00783874,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,153,1,0,3,0,eps,1728000,1085936,0.01082,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,154,4,0,6,0,eps,1728000,1010896,0.01084,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,155,6,0,7,0,eps,2832000,2832000,0.01086,0.025861205,0.015001205,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,156,0,0,1,0,ocs,570000,570000,0.0141,0.018018084,0.003918084,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,157,0,0,2,0,eps,570000,291584,0.01412,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,158,0,0,3,0,eps,570000,99160,0.01414,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,159,0,0,4,0,eps,570000,255672,0.01416,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,160,0,0,5,0,eps,570000,291584,0.01418,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,161,0,0,6,0,eps,570000,207432,0.0142,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,162,1,0,2,0,eps,528000,528000,0.01422,0.029789362,0.015569362,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,163,2,0,3,0,ocs,528000,528000,0.01424,0.016706714,0.002466714,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,164,4,0,5,0,eps,528000,528000,0.01426,0.02483754,0.01057754,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,165,5,0,6,0,ocs,528000,528000,0.01428,0.017681621,0.003401621,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,166,1,0,3,0,eps,432000,432000,0.0143,0.026347677,0.012047677,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,167,4,0,6,0,eps,432000,432000,0.01432,0.027032169,0.012712169,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,168,6,0,7,0,eps,240000,240000,0.01434,0.017701653,0.003361653,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,169,0,0,1,0,ocs,570000,570000,0.01436,0.018417136,0.004057136,true
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,170,0,0,2,0,eps,570000,68072,0.01438,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,171,0,0,3,0,eps,570000,286224,0.0144,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,172,0,0,4,0,eps,570000,286224,0.01442,,,false
phase15h-r4-high-degree-aggregator-bias-replay-ocs-volume-seed1401-load0p7,ocs-volume,high-degree-aggregator-bias-replay,1401,173,0,0,5,0,eps,570000,286224,0.01444,,,false
