experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,187,0,0,4,0,eps,1392000,1392000,0.02524,0.061774188,0.036534188,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,188,1,0,5,0,eps,1248000,1248000,0.02526,0.06416531,0.03890531,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,189,2,0,6,0,eps,1200000,1200000,0.02528,0.051898214,0.026618214,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,190,0,0,1,0,ocs,3480000,3480000,0.0253,0.033682928,0.008382928,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,191,1,0,2,0,eps,3480000,3480000,0.02532,0.097005412,0.071685412,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,192,4,0,5,0,eps,2520000,2520000,0.02534,0.078907549,0.053567549,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,193,5,0,6,0,eps,1386000,1386000,0.02536,0.056929956,0.031569956,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,194,2,0,3,0,ocs,2520000,2520000,0.02538,0.030232625,0.004852625,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,195,6,0,7,0,eps,4320000,4320000,0.0254,0.082949161,0.057549161,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,196,3,0,4,0,eps,1425600,1425600,0.02542,0.065822802,0.040402802,true
