experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,45,6,0,7,0,ocs,630000,630000,0.0092,0.013154099,0.003954099,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,46,3,0,4,0,eps,792000,792000,0.00922,0.018585668,0.009365668,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,47,0,0,4,0,eps,348000,348000,0.00924,0.01568376,0.00644376,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,48,1,0,5,0,eps,312000,312000,0.00926,0.012238781,0.002978781,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,49,2,0,6,0,eps,300000,300000,0.00928,0.013832123,0.004552123,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,50,0,0,1,0,eps,630000,630000,0.0093,0.016466702,0.007166702,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,51,1,0,2,0,ocs,630000,630000,0.00932,0.013276917,0.003956917,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,52,4,0,5,0,ocs,630000,630000,0.00934,0.013286623,0.003946623,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,53,5,0,6,0,eps,630000,630000,0.00936,0.015987927,0.006627927,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,54,2,0,3,0,eps,630000,630000,0.00938,0.016220422,0.006840422,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,55,6,0,7,0,ocs,630000,630000,0.0094,0.013419722,0.004019722,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,56,3,0,4,0,eps,792000,792000,0.00942,0.01891862,0.00949862,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,57,0,0,4,0,eps,348000,348000,0.00944,0.014694623,0.005254623,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,58,1,0,5,0,eps,312000,312000,0.00946,0.012413292,0.002953292,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,59,2,0,6,0,eps,300000,300000,0.00948,0.014143655,0.004663655,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,60,0,0,1,0,eps,3480000,3480000,0.0101,0.033079873,0.022979873,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,61,1,0,2,0,ocs,3480000,3480000,0.01012,0.018466263,0.008346263,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,62,4,0,5,0,ocs,2520000,2520000,0.01014,0.017485867,0.007345867,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,63,5,0,6,0,eps,1386000,1386000,0.01016,0.026547984,0.016387984,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,64,2,0,3,0,eps,2520000,2520000,0.01018,0.027617218,0.017437218,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,65,6,0,7,0,ocs,4320000,4320000,0.0102,0.019380345,0.009180345,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,66,3,0,4,0,eps,1425600,1425600,0.01022,0.031436368,0.021216368,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,67,0,0,4,0,eps,1392000,1392000,0.01024,0.036111464,0.025871464,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,68,1,0,5,0,eps,1248000,1248000,0.01026,0.01611777,0.00585777,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,69,2,0,6,0,eps,1200000,1200000,0.01028,0.026557474,0.016277474,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,70,0,0,1,0,eps,3480000,3480000,0.0103,0.0331172,0.0228172,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,71,1,0,2,0,ocs,3480000,3480000,0.01032,0.018581565,0.008261565,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,72,4,0,5,0,ocs,2520000,2520000,0.01034,0.017767736,0.007427736,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,73,5,0,6,0,eps,1386000,1386000,0.01036,0.026730691,0.016370691,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,74,2,0,3,0,eps,2520000,2520000,0.01038,0.027650642,0.017270642,true
