schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,565,0,5,2,6,eps,20000,20000,0.184047827,0.187882284,0.003834457,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,566,0,6,1,7,eps,20000,20000,0.184514774,0.278443084,0.09392831,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,567,2,7,3,8,eps,20000,20000,0.184802179,0.246714379,0.0619122,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,568,3,8,0,9,eps,20000,20000,0.184850369,0.188940524,0.004090155,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,569,3,9,2,10,eps,20000,20000,0.185399933,0.255093419,0.069693486,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,570,0,10,1,11,eps,20000,20000,0.185436787,0.278662604,0.093225817,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,571,0,11,1,12,eps,20000,20000,0.185573033,0.278727564,0.093154531,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,572,2,12,3,13,eps,20000,20000,0.185850016,0.250192139,0.064342123,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,573,3,13,2,14,eps,20000,20000,0.186174822,0.254821899,0.068647077,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,574,3,14,2,15,eps,20000,20000,0.186379047,0.255028459,0.068649412,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,575,3,15,2,0,eps,20000,20000,0.186937671,0.255158379,0.068220708,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,576,1,0,0,1,eps,20000,20000,0.187032793,0.237503084,0.050470291,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,577,0,1,1,2,eps,20000,20000,0.187215962,0.278934124,0.091718162,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,578,2,2,3,3,eps,20000,20000,0.187761927,0.247367339,0.059605412,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,579,2,3,3,4,eps,20000,20000,0.188026709,0.247440939,0.05941423,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,580,1,4,0,5,eps,20000,20000,0.188121505,0.233983884,0.045862379,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,581,3,5,2,6,eps,20000,20000,0.188125115,0.255364939,0.067239824,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,582,3,6,2,7,eps,20000,20000,0.188219643,0.255571499,0.067351856,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,583,1,7,0,8,eps,20000,20000,0.188315479,0.237094764,0.048779285,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,584,2,8,3,9,eps,20000,20000,0.188634311,0.246357579,0.057723268,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,585,3,9,2,10,eps,20000,20000,0.188735551,0.255919659,0.067184108,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,586,2,10,0,11,eps,20000,20000,0.18898319,0.192473872,0.003490682,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,587,0,11,1,12,eps,20000,20000,0.189142672,0.279140684,0.089998012,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,588,0,12,1,13,eps,20000,20000,0.189154924,0.279205644,0.09005072,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,589,3,13,2,14,eps,20000,20000,0.189773383,0.258652939,0.068879556,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,590,3,14,1,15,eps,20000,20000,0.189972641,0.192954604,0.002981963,true
