schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,149,5,5,6,6,optical-direct,781250,781250,0.0755,0.078719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,150,6,6,7,7,optical-direct,781250,781250,0.076,0.079221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,151,7,7,4,8,optical-reachable,781250,781250,0.0765,0.08010487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,152,0,8,1,9,optical-direct,781250,781250,0.077,0.080219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,153,1,9,2,10,optical-direct,781250,781250,0.0775,0.080719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,154,2,10,3,11,optical-direct,781250,781250,0.078,0.081221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,155,3,11,0,12,optical-reachable,781250,781250,0.0785,0.08210487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,156,4,12,5,13,optical-direct,781250,781250,0.079,0.082219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,157,5,13,6,14,optical-direct,781250,781250,0.0795,0.082719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,158,6,14,7,15,optical-direct,781250,781250,0.08,0.085944474,0.005944474,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,159,7,15,4,0,optical-reachable,781250,781250,0.0805,0.086326481,0.005826481,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,160,0,0,1,1,optical-direct,781250,781250,0.081,0.085968013,0.004968013,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,161,1,1,2,2,optical-direct,781250,781250,0.0815,0.085954228,0.004454228,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,162,2,2,3,3,optical-direct,781250,781250,0.082,0.085944474,0.003944474,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,163,3,3,0,4,optical-reachable,781250,781250,0.0825,0.086326694,0.003826694,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,164,4,4,5,5,optical-direct,781250,781250,0.083,0.086219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,165,5,5,6,6,optical-direct,781250,781250,0.0835,0.086719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,166,6,6,7,7,optical-direct,781250,781250,0.084,0.087221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,167,7,7,4,8,optical-reachable,781250,781250,0.0845,0.08810487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,168,0,8,1,9,optical-direct,781250,781250,0.085,0.088219649,0.003219649,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,169,1,9,2,10,optical-direct,781250,781250,0.0855,0.088719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,170,2,10,3,11,optical-direct,781250,781250,0.086,0.089221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,171,3,11,0,12,optical-reachable,781250,781250,0.0865,0.09010487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,172,4,12,5,13,optical-direct,781250,781250,0.087,0.090219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,173,5,13,6,14,optical-direct,781250,781250,0.0875,0.090719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,174,6,14,7,15,optical-direct,781250,781250,0.088,0.091221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,175,7,15,4,0,optical-reachable,781250,781250,0.0885,0.09210487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,176,0,0,1,1,optical-direct,781250,781250,0.089,0.092219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,177,1,1,2,2,optical-direct,781250,781250,0.0895,0.092719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,178,2,2,3,3,optical-direct,781250,781250,0.09,0.093221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,179,3,3,0,4,optical-reachable,781250,781250,0.0905,0.09410487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,180,4,4,5,5,optical-direct,781250,781250,0.091,0.094219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,181,5,5,6,6,optical-direct,781250,781250,0.0915,0.094719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,182,6,6,7,7,optical-direct,781250,781250,0.092,0.095221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,183,7,7,4,8,optical-reachable,781250,781250,0.0925,0.09610487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,184,0,8,1,9,optical-direct,781250,781250,0.093,0.096219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,185,1,9,2,10,optical-direct,781250,781250,0.0935,0.096719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,186,2,10,3,11,optical-direct,781250,781250,0.094,0.097221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,187,3,11,0,12,optical-reachable,781250,781250,0.0945,0.09810487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,188,4,12,5,13,optical-direct,781250,781250,0.095,0.098219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,189,5,13,6,14,optical-direct,781250,781250,0.0955,0.098719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,190,6,14,7,15,optical-direct,781250,781250,0.096,0.099221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,191,7,15,4,0,optical-reachable,781250,781250,0.0965,0.10010487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,192,0,0,1,1,optical-direct,781250,781250,0.097,0.100219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,193,1,1,2,2,optical-direct,781250,781250,0.0975,0.100719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,194,2,2,3,3,optical-direct,781250,781250,0.098,0.101221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,195,3,3,0,4,optical-reachable,781250,781250,0.0985,0.10210487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,196,4,4,5,5,optical-direct,781250,781250,0.099,0.102219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,197,5,5,6,6,optical-direct,781250,781250,0.0995,0.102719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,198,6,6,7,7,optical-direct,781250,781250,0.1,0.105944474,0.005944474,true
