schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,97,1,1,2,2,eps,781250,781250,0.0495,0.054061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,98,2,2,3,3,eps,781250,781250,0.05,0.054561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,99,3,3,0,4,eps,781250,781250,0.0505,0.055061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,100,4,4,5,5,eps,781250,781250,0.051,0.055562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,101,5,5,6,6,eps,781250,781250,0.0515,0.056061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,102,6,6,7,7,eps,781250,781250,0.052,0.056561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,103,7,7,4,8,eps,781250,781250,0.0525,0.057061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,104,0,8,1,9,eps,781250,781250,0.053,0.057562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,105,1,9,2,10,eps,781250,781250,0.0535,0.058061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,106,2,10,3,11,eps,781250,781250,0.054,0.058561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,107,3,11,0,12,eps,781250,781250,0.0545,0.059061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,108,4,12,5,13,eps,781250,781250,0.055,0.059562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,109,5,13,6,14,eps,781250,781250,0.0555,0.060061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,110,6,14,7,15,eps,781250,781250,0.056,0.060561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,111,7,15,4,0,eps,781250,781250,0.0565,0.061061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,112,0,0,1,1,eps,781250,781250,0.057,0.061562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,113,1,1,2,2,eps,781250,781250,0.0575,0.062061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,114,2,2,3,3,eps,781250,781250,0.058,0.062561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,115,3,3,0,4,eps,781250,781250,0.0585,0.063061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,116,4,4,5,5,eps,781250,781250,0.059,0.063562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,117,5,5,6,6,eps,781250,781250,0.0595,0.064061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,118,6,6,7,7,eps,781250,781250,0.06,0.064561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,119,7,7,4,8,eps,781250,781250,0.0605,0.065061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,120,0,8,1,9,eps,781250,781250,0.061,0.065562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,121,1,9,2,10,eps,781250,781250,0.0615,0.066061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,122,2,10,3,11,eps,781250,781250,0.062,0.066561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,123,3,11,0,12,eps,781250,781250,0.0625,0.067061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,124,4,12,5,13,eps,781250,781250,0.063,0.067562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,125,5,13,6,14,eps,781250,781250,0.0635,0.068061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,126,6,14,7,15,eps,781250,781250,0.064,0.068561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,127,7,15,4,0,eps,781250,781250,0.0645,0.069061843,0.004561843,true
