scenario,scheme,seed,offered_load_factor,cycle,round_start_s,round_end_s,observed_matrix_bytes,future_demand_bytes,selected_edge_count,active_edge_count,selected_hit_flows,selected_hit_bytes,selected_but_unused_lightpaths,selected_edge_jaccard,selected_oracle_jaccard,volume_oracle_jaccard,tl_oracle_jaccard,volume_future_demand_coverage,tl_future_demand_coverage,oracle_future_demand_coverage,historical_future_pearson,historical_future_topk_jaccard,demand_drift_ratio,volume_oracle_possible_bytes_missed,tl_oracle_possible_bytes_missed,volume_selected_edges,tl_ocs_selected_edges,oracle_selected_edges,raw_a_top_edges,tl_g_top_edges,future_demand_top_edges
cross-community-distractor-replay,tl-ocs,1401,0.5,8,0.04,0.045,10280224,57007200,4,4,16,30720000,0,1,1,1,1,0.538879299457,0.538879299457,0.538879299457,0.835779525994,1,4.54531868024,0,0,"2-3(score=2.72341e+06,gain=2.72341e+06);6-7(score=1.37834e+06,gain=1.37834e+06);4-5(score=1.20333e+06,gain=1.20333e+06);0-1(score=1.07413e+06,gain=1.07413e+06)","2-3(score=2.03222e+06,gain=2.03222e+06);6-7(score=1.20365e+06,gain=1.20365e+06);4-5(score=910398,gain=910398);0-1(score=876354,gain=876354)","6-7(score=9.9e+06,gain=9.9e+06);0-1(score=8.22e+06,gain=8.22e+06);2-3(score=6.3e+06,gain=6.3e+06);4-5(score=6.3e+06,gain=6.3e+06)","2-3(score=2723408,gain=2723408);6-7(score=1378336,gain=1378336);4-5(score=1203332,gain=1203332);0-1(score=1074130,gain=1074130);1-2(score=843758,gain=843758);3-4(score=726452,gain=726452);5-6(score=675296,gain=675296);0-4(score=617756,gain=617756)","2-3(score=2032215.75607,gain=2032215.75607);6-7(score=1203645.90851,gain=1203645.90851);4-5(score=910397.551416,gain=910397.551416);0-1(score=876354.152755,gain=876354.152755);0-4(score=408123.05521,gain=408123.05521);1-5(score=209194.284612,gain=209194.284612);5-6(score=187829.589242,gain=187829.589242);1-2(score=181109.140312,gain=181109.140312)","6-7(score=9900000,gain=9900000);0-1(score=8220000,gain=8220000);1-2(score=8220000,gain=8220000);2-3(score=6300000,gain=6300000);4-5(score=6300000,gain=6300000);3-4(score=4435200,gain=4435200);5-6(score=4032000,gain=4032000);0-4(score=3480000,gain=3480000)"
cross-community-distractor-replay,tl-ocs,1401,0.5,9,0.045,0.05,10326974,57007200,4,4,16,30720000,0,1,1,1,1,0.538879299457,0.538879299457,0.538879299457,0.850565073956,1,4.52021517979,0,0,"2-3(score=2.72803e+06,gain=2.72803e+06);6-7(score=1.88565e+06,gain=1.88565e+06);0-1(score=1.09456e+06,gain=1.09456e+06);4-5(score=883884,gain=883884)","2-3(score=2.05222e+06,gain=2.05222e+06);6-7(score=1.60188e+06,gain=1.60188e+06);0-1(score=902775,gain=902775);4-5(score=680075,gain=680075)","6-7(score=9.9e+06,gain=9.9e+06);0-1(score=8.22e+06,gain=8.22e+06);2-3(score=6.3e+06,gain=6.3e+06);4-5(score=6.3e+06,gain=6.3e+06)","2-3(score=2728028,gain=2728028);6-7(score=1885652,gain=1885652);0-1(score=1094558,gain=1094558);4-5(score=883884,gain=883884);1-2(score=846002,gain=846002);5-6(score=670676,gain=670676);3-4(score=654962,gain=654962);0-4(score=564984,gain=564984)","2-3(score=2052220.40368,gain=2052220.40368);6-7(score=1601875.72358,gain=1601875.72358);0-1(score=902774.595642,gain=902774.595642);4-5(score=680075.184813,gain=680075.184813);0-4(score=395941.536745,gain=395941.536745);1-5(score=215067.196615,gain=215067.196615);5-6(score=184781.349626,gain=184781.349626);1-2(score=184594.432954,gain=184594.432954)","6-7(score=9900000,gain=9900000);0-1(score=8220000,gain=8220000);1-2(score=8220000,gain=8220000);2-3(score=6300000,gain=6300000);4-5(score=6300000,gain=6300000);3-4(score=4435200,gain=4435200);5-6(score=4032000,gain=4032000);0-4(score=3480000,gain=3480000)"
cross-community-distractor-replay,tl-ocs,1401,0.7,1,0.005,0.01,1271190,85510800,4,4,24,46080000,0,0.4,1,0.4,1,0.428366943123,0.538879299457,0.538879299457,0.933579249576,1,66.2673693054,21780000,0,"1-2(score=161030,gain=161030);4-5(score=133940,gain=133940);6-7(score=121920,gain=121920)","0-1(score=111704,gain=111704);6-7(score=104846,gain=104846);2-3(score=91209,gain=91209);4-5(score=80660.9,gain=80660.9)","6-7(score=1.485e+07,gain=1.485e+07);0-1(score=1.233e+07,gain=1.233e+07);2-3(score=9.45e+06,gain=9.45e+06);4-5(score=9.45e+06,gain=9.45e+06)","1-2(score=161030,gain=161030);0-1(score=155666,gain=155666);4-5(score=133940,gain=133940);5-6(score=133670,gain=133670);2-3(score=129968,gain=129968);6-7(score=121920,gain=121920);3-4(score=121758,gain=121758);0-4(score=112156,gain=112156)","0-1(score=111704.459477,gain=111704.459477);6-7(score=104845.598848,gain=104845.598848);2-3(score=91208.9802988,gain=91208.9802988);4-5(score=80660.9409577,gain=80660.9409577);0-4(score=73405.1468671,gain=73405.1468671);1-2(score=48387.1375947,gain=48387.1375947);3-4(score=42668.0291766,gain=42668.0291766);5-6(score=41050.3014892,gain=41050.3014892)","6-7(score=14850000,gain=14850000);0-1(score=12330000,gain=12330000);1-2(score=12330000,gain=12330000);2-3(score=9450000,gain=9450000);4-5(score=9450000,gain=9450000);3-4(score=6652800,gain=6652800);5-6(score=6048000,gain=6048000);0-4(score=5220000,gain=5220000)"
cross-community-distractor-replay,tl-ocs,1401,0.7,2,0.01,0.015,12655034,85510800,4,4,24,46080000,0,1,1,1,1,0.538879299457,0.538879299457,0.538879299457,0.819064562033,0.777777777778,5.75704991177,0,0,"2-3(score=3.52978e+06,gain=3.52978e+06);0-1(score=1.73438e+06,gain=1.73438e+06);6-7(score=1.73349e+06,gain=1.73349e+06);4-5(score=1.6914e+06,gain=1.6914e+06)","2-3(score=2.6864e+06,gain=2.6864e+06);6-7(score=1.52474e+06,gain=1.52474e+06);0-1(score=1.47332e+06,gain=1.47332e+06);4-5(score=1.32675e+06,gain=1.32675e+06)","6-7(score=1.485e+07,gain=1.485e+07);0-1(score=1.233e+07,gain=1.233e+07);2-3(score=9.45e+06,gain=9.45e+06);4-5(score=9.45e+06,gain=9.45e+06)","2-3(score=3529776,gain=3529776);0-1(score=1734376,gain=1734376);6-7(score=1733488,gain=1733488);4-5(score=1691398,gain=1691398);3-4(score=915146,gain=915146);5-6(score=846404,gain=846404);1-2(score=804514,gain=804514);1-5(score=471188,gain=471188)","2-3(score=2686400.06519,gain=2686400.06519);6-7(score=1524736.19641,gain=1524736.19641);0-1(score=1473317.1914,gain=1473317.1914);4-5(score=1326745.77064,gain=1326745.77064);5-6(score=242026.217563,gain=242026.217563);3-4(score=188238.320155,gain=188238.320155);1-2(score=116692.107398,gain=116692.107398);0-4(score=97351.6880126,gain=97351.6880126)","6-7(score=14850000,gain=14850000);0-1(score=12330000,gain=12330000);1-2(score=12330000,gain=12330000);2-3(score=9450000,gain=9450000);4-5(score=9450000,gain=9450000);3-4(score=6652800,gain=6652800);5-6(score=6048000,gain=6048000);0-4(score=5220000,gain=5220000)"
cross-community-distractor-replay,tl-ocs,1401,0.7,3,0.015,0.02,11307092,85510800,4,4,24,46080000,0,1,1,1,1,0.538879299457,0.538879299457,0.538879299457,0.73102041741,0.777777777778,6.56257063034,0,0,"2-3(score=3.73904e+06,gain=3.73904e+06);6-7(score=1.36726e+06,gain=1.36726e+06);0-1(score=1.31404e+06,gain=1.31404e+06);4-5(score=860770,gain=860770)","2-3(score=2.7411e+06,gain=2.7411e+06);6-7(score=1.20421e+06,gain=1.20421e+06);0-1(score=1.08465e+06,gain=1.08465e+06);4-5(score=644887,gain=644887)","6-7(score=1.485e+07,gain=1.485e+07);0-1(score=1.233e+07,gain=1.233e+07);2-3(score=9.45e+06,gain=9.45e+06);4-5(score=9.45e+06,gain=9.45e+06)","2-3(score=3739040,gain=3739040);6-7(score=1367260,gain=1367260);0-1(score=1314044,gain=1314044);4-5(score=860770,gain=860770);3-4(score=714344,gain=714344);5-6(score=694214,gain=694214);1-2(score=693142,gain=693142);1-5(score=652632,gain=652632)","2-3(score=2741103.33246,gain=2741103.33246);6-7(score=1204211.18825,gain=1204211.18825);0-1(score=1084646.62036,gain=1084646.62036);4-5(score=644887.138948,gain=644887.138948);0-4(score=445601.040477,gain=445601.040477);1-5(score=392978.290015,gain=392978.290015);5-6(score=215475.428242,gain=215475.428242);3-4(score=139423.69611,gain=139423.69611)","6-7(score=14850000,gain=14850000);0-1(score=12330000,gain=12330000);1-2(score=12330000,gain=12330000);2-3(score=9450000,gain=9450000);4-5(score=9450000,gain=9450000);3-4(score=6652800,gain=6652800);5-6(score=6048000,gain=6048000);0-4(score=5220000,gain=5220000)"
cross-community-distractor-replay,tl-ocs,1401,0.7,4,0.02,0.025,13891894,85510800,4,4,24,46080000,0,1,1,1,1,0.538879299457,0.538879299457,0.538879299457,0.817245829088,1,5.15543907851,0,0,"2-3(score=3.81684e+06,gain=3.81684e+06);6-7(score=3.46987e+06,gain=3.46987e+06);0-1(score=1.41456e+06,gain=1.41456e+06);4-5(score=1.23934e+06,gain=1.23934e+06)","2-3(score=2.97712e+06,gain=2.97712e+06);6-7(score=2.88148e+06,gain=2.88148e+06);0-1(score=1.21227e+06,gain=1.21227e+06);4-5(score=1.00267e+06,gain=1.00267e+06)","6-7(score=1.485e+07,gain=1.485e+07);0-1(score=1.233e+07,gain=1.233e+07);2-3(score=9.45e+06,gain=9.45e+06);4-5(score=9.45e+06,gain=9.45e+06)","2-3(score=3816836,gain=3816836);6-7(score=3469872,gain=3469872);0-1(score=1414558,gain=1414558);4-5(score=1239342,gain=1239342);1-2(score=749748,gain=749748);3-4(score=741966,gain=741966);5-6(score=690408,gain=690408);0-4(score=620232,gain=620232)","2-3(score=2977123.66395,gain=2977123.66395);6-7(score=2881478.67773,gain=2881478.67773);0-1(score=1212266.51672,gain=1212266.51672);4-5(score=1002668.96908,gain=1002668.96908);0-4(score=429704.071389,gain=429704.071389);1-5(score=346572.328525,gain=346572.328525);3-4(score=157550.87629,gain=157550.87629);5-6(score=130898.159824,gain=130898.159824)","6-7(score=14850000,gain=14850000);0-1(score=12330000,gain=12330000);1-2(score=12330000,gain=12330000);2-3(score=9450000,gain=9450000);4-5(score=9450000,gain=9450000);3-4(score=6652800,gain=6652800);5-6(score=6048000,gain=6048000);0-4(score=5220000,gain=5220000)"
cross-community-distractor-replay,tl-ocs,1401,0.7,5,0.025,0.03,14899070,85510800,4,4,22,37440000,0,1,1,1,1,0.538879299457,0.538879299457,0.538879299457,0.838000115327,1,4.73933236719,0,0,"2-3(score=3.79503e+06,gain=3.79503e+06);6-7(score=3.60617e+06,gain=3.60617e+06);0-1(score=2.73203e+06,gain=2.73203e+06);4-5(score=1.10004e+06,gain=1.10004e+06)","2-3(score=3.04179e+06,gain=3.04179e+06);6-7(score=3.02589e+06,gain=3.02589e+06);0-1(score=2.30021e+06,gain=2.30021e+06);4-5(score=913681,gain=913681)","6-7(score=1.485e+07,gain=1.485e+07);0-1(score=1.233e+07,gain=1.233e+07);2-3(score=9.45e+06,gain=9.45e+06);4-5(score=9.45e+06,gain=9.45e+06)","2-3(score=3795028,gain=3795028);6-7(score=3606166,gain=3606166);0-1(score=2732032,gain=2732032);4-5(score=1100042,gain=1100042);3-4(score=742556,gain=742556);5-6(score=659708,gain=659708);1-2(score=622438,gain=622438);0-4(score=571402,gain=571402)","2-3(score=3041789.24482,gain=3041789.24482);6-7(score=3025888.23296,gain=3025888.23296);0-1(score=2300214.74146,gain=2300214.74146);4-5(score=913680.584959,gain=913680.584959);3-4(score=187479.149199,gain=187479.149199);0-4(score=151892.485844,gain=151892.485844);5-6(score=144770.326376,gain=144770.326376);1-5(score=119983.945396,gain=119983.945396)","6-7(score=14850000,gain=14850000);0-1(score=12330000,gain=12330000);1-2(score=12330000,gain=12330000);2-3(score=9450000,gain=9450000);4-5(score=9450000,gain=9450000);3-4(score=6652800,gain=6652800);5-6(score=6048000,gain=6048000);0-4(score=5220000,gain=5220000)"
cross-community-distractor-replay,tl-ocs,1401,0.7,6,0.03,0.035,13448934,85510800,4,4,23,43560000,0,1,1,1,1,0.538879299457,0.538879299457,0.538879299457,0.818457129542,0.777777777778,5.3581770535,0,0,"2-3(score=3.82618e+06,gain=3.82618e+06);6-7(score=2.47746e+06,gain=2.47746e+06);0-1(score=1.92463e+06,gain=1.92463e+06);4-5(score=1.28723e+06,gain=1.28723e+06)","2-3(score=2.96115e+06,gain=2.96115e+06);6-7(score=2.13107e+06,gain=2.13107e+06);0-1(score=1.62045e+06,gain=1.62045e+06);4-5(score=1.03253e+06,gain=1.03253e+06)","6-7(score=1.485e+07,gain=1.485e+07);0-1(score=1.233e+07,gain=1.233e+07);2-3(score=9.45e+06,gain=9.45e+06);4-5(score=9.45e+06,gain=9.45e+06)","2-3(score=3826176,gain=3826176);6-7(score=2477456,gain=2477456);0-1(score=1924634,gain=1924634);4-5(score=1287232,gain=1287232);3-4(score=736826,gain=736826);5-6(score=690624,gain=690624);1-2(score=680320,gain=680320);1-5(score=622754,gain=622754)","2-3(score=2961146.13866,gain=2961146.13866);6-7(score=2131069.14594,gain=2131069.14594);0-1(score=1620451.08776,gain=1620451.08776);4-5(score=1032534.75302,gain=1032534.75302);0-4(score=361991.597404,gain=361991.597404);1-5(score=310684.296116,gain=310684.296116);5-6(score=163509.151324,gain=163509.151324);3-4(score=144968.491338,gain=144968.491338)","6-7(score=14850000,gain=14850000);0-1(score=12330000,gain=12330000);1-2(score=12330000,gain=12330000);2-3(score=9450000,gain=9450000);4-5(score=9450000,gain=9450000);3-4(score=6652800,gain=6652800);5-6(score=6048000,gain=6048000);0-4(score=5220000,gain=5220000)"
cross-community-distractor-replay,tl-ocs,1401,0.7,7,0.035,0.04,14124566,85510800,4,4,22,39120000,0,1,1,1,1,0.538879299457,0.538879299457,0.538879299457,0.840518096627,1,5.0540415208,0,0,"2-3(score=3.72353e+06,gain=3.72353e+06);0-1(score=2.63345e+06,gain=2.63345e+06);6-7(score=2.52675e+06,gain=2.52675e+06);4-5(score=1.40705e+06,gain=1.40705e+06)","2-3(score=2.94784e+06,gain=2.94784e+06);0-1(score=2.1886e+06,gain=2.1886e+06);6-7(score=2.18428e+06,gain=2.18428e+06);4-5(score=1.14938e+06,gain=1.14938e+06)","6-7(score=1.485e+07,gain=1.485e+07);0-1(score=1.233e+07,gain=1.233e+07);2-3(score=9.45e+06,gain=9.45e+06);4-5(score=9.45e+06,gain=9.45e+06)","2-3(score=3723534,gain=3723534);0-1(score=2633452,gain=2633452);6-7(score=2526748,gain=2526748);4-5(score=1407052,gain=1407052);5-6(score=758274,gain=758274);1-2(score=708270,gain=708270);3-4(score=680532,gain=680532);0-4(score=608950,gain=608950)","2-3(score=2947843.92524,gain=2947843.92524);0-1(score=2188598.22302,gain=2188598.22302);6-7(score=2184284.86149,gain=2184284.86149);4-5(score=1149384.10259,gain=1149384.10259);5-6(score=196208.477276,gain=196208.477276);0-4(score=149722.50646,gain=149722.50646);3-4(score=130069.918449,gain=130069.918449);1-5(score=81839.0251802,gain=81839.0251802)","6-7(score=14850000,gain=14850000);0-1(score=12330000,gain=12330000);1-2(score=12330000,gain=12330000);2-3(score=9450000,gain=9450000);4-5(score=9450000,gain=9450000);3-4(score=6652800,gain=6652800);5-6(score=6048000,gain=6048000);0-4(score=5220000,gain=5220000)"
cross-community-distractor-replay,tl-ocs,1401,0.7,8,0.04,0.045,14421180,85510800,4,4,21,33960000,0,1,1,1,1,0.538879299457,0.538879299457,0.538879299457,0.845617757029,1,4.92952249875,0,0,"2-3(score=3.75708e+06,gain=3.75708e+06);6-7(score=3.02781e+06,gain=3.02781e+06);0-1(score=2.12168e+06,gain=2.12168e+06);4-5(score=1.84454e+06,gain=1.84454e+06)","2-3(score=2.99784e+06,gain=2.99784e+06);6-7(score=2.59045e+06,gain=2.59045e+06);0-1(score=1.8017e+06,gain=1.8017e+06);4-5(score=1.51509e+06,gain=1.51509e+06)","6-7(score=1.485e+07,gain=1.485e+07);0-1(score=1.233e+07,gain=1.233e+07);2-3(score=9.45e+06,gain=9.45e+06);4-5(score=9.45e+06,gain=9.45e+06)","2-3(score=3757082,gain=3757082);6-7(score=3027812,gain=3027812);0-1(score=2121684,gain=2121684);4-5(score=1844538,gain=1844538);1-2(score=702004,gain=702004);3-4(score=666426,gain=666426);5-6(score=647038,gain=647038);0-4(score=617070,gain=617070)","2-3(score=2997837.0177,gain=2997837.0177);6-7(score=2590449.90019,gain=2590449.90019);0-1(score=1801697.98553,gain=1801697.98553);4-5(score=1515088.40036,gain=1515088.40036);0-4(score=160022.263358,gain=160022.263358);5-6(score=104122.06464,gain=104122.06464);1-5(score=95615.711336,gain=95615.711336);3-4(score=93342.1395144,gain=93342.1395144)","6-7(score=14850000,gain=14850000);0-1(score=12330000,gain=12330000);1-2(score=12330000,gain=12330000);2-3(score=9450000,gain=9450000);4-5(score=9450000,gain=9450000);3-4(score=6652800,gain=6652800);5-6(score=6048000,gain=6048000);0-4(score=5220000,gain=5220000)"
cross-community-distractor-replay,tl-ocs,1401,0.7,9,0.045,0.05,14459698,85510800,4,4,22,40080000,0,1,1,1,1,0.538879299457,0.538879299457,0.538879299457,0.841258329872,0.777777777778,4.91372735121,0,0,"2-3(score=3.66332e+06,gain=3.66332e+06);6-7(score=2.75179e+06,gain=2.75179e+06);4-5(score=2.38481e+06,gain=2.38481e+06);0-1(score=1.78637e+06,gain=1.78637e+06)","2-3(score=2.91678e+06,gain=2.91678e+06);6-7(score=2.37056e+06,gain=2.37056e+06);4-5(score=1.92022e+06,gain=1.92022e+06);0-1(score=1.52826e+06,gain=1.52826e+06)","6-7(score=1.485e+07,gain=1.485e+07);0-1(score=1.233e+07,gain=1.233e+07);2-3(score=9.45e+06,gain=9.45e+06);4-5(score=9.45e+06,gain=9.45e+06)","2-3(score=3663318,gain=3663318);6-7(score=2751794,gain=2751794);4-5(score=2384814,gain=2384814);0-1(score=1786374,gain=1786374);1-2(score=746416,gain=746416);5-6(score=689074,gain=689074);3-4(score=675982,gain=675982);1-5(score=599790,gain=599790)","2-3(score=2916776.25843,gain=2916776.25843);6-7(score=2370561.32722,gain=2370561.32722);4-5(score=1920219.18868,gain=1920219.18868);0-1(score=1528256.36551,gain=1528256.36551);0-4(score=147582.642276,gain=147582.642276);1-2(score=103740.375175,gain=103740.375175);1-5(score=100926.628924,gain=100926.628924);5-6(score=90061.9043211,gain=90061.9043211)","6-7(score=14850000,gain=14850000);0-1(score=12330000,gain=12330000);1-2(score=12330000,gain=12330000);2-3(score=9450000,gain=9450000);4-5(score=9450000,gain=9450000);3-4(score=6652800,gain=6652800);5-6(score=6048000,gain=6048000);0-4(score=5220000,gain=5220000)"
high-degree-aggregator-bias-replay,ocs-oracle,1401,0.5,1,0.005,0.01,1195348,64656000,4,4,16,27648000,0,0.4,1,0,0.333333333333,0.269487750557,0.364513734224,0.427616926503,0.773750930049,0.230769230769,53.0890214939,27648000,12960000,"0-1(score=120246,gain=120246);2-3(score=94440,gain=94440);5-6(score=81784,gain=81784)","6-7(score=63489.3,gain=63489.3);2-3(score=60383.2,gain=60383.2);4-5(score=52713.3,gain=52713.3);0-1(score=44703,gain=44703)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","0-1(score=120246,gain=120246);0-2(score=116706,gain=116706);0-3(score=96646,gain=96646);0-4(score=96646,gain=96646);0-5(score=96484,gain=96484);0-6(score=95620,gain=95620);1-2(score=95620,gain=95620);2-3(score=94440,gain=94440)","6-7(score=63489.3178489,gain=63489.3178489);2-3(score=60383.2326017,gain=60383.2326017);1-2(score=58383.5470708,gain=58383.5470708);4-5(score=52713.2905346,gain=52713.2905346);5-6(score=46765.4442522,gain=46765.4442522);0-1(score=44702.9736947,gain=44702.9736947);1-3(score=42109.2567989,gain=42109.2567989);4-6(score=39737.8655722,gain=39737.8655722)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,ocs-oracle,1401,0.5,2,0.01,0.015,11097234,64656000,4,4,16,27648000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.852190860138,1,4.82631019634,0,0,"1-2(score=2.63693e+06,gain=2.63693e+06);4-5(score=2.50556e+06,gain=2.50556e+06);6-7(score=1.29661e+06,gain=1.29661e+06);0-3(score=971614,gain=971614)","1-2(score=2.07274e+06,gain=2.07274e+06);4-5(score=2.00897e+06,gain=2.00897e+06);6-7(score=1.14263e+06,gain=1.14263e+06);0-3(score=739024,gain=739024)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","1-2(score=2636934,gain=2636934);4-5(score=2505564,gain=2505564);6-7(score=1296606,gain=1296606);0-3(score=971614,gain=971614);2-3(score=664856,gain=664856);1-3(score=599790,gain=599790);5-6(score=552196,gain=552196);4-6(score=532880,gain=532880)","1-2(score=2072738.96167,gain=2072738.96167);4-5(score=2008972.2933,gain=2008972.2933);6-7(score=1142625.68779,gain=1142625.68779);0-3(score=739024.488322,gain=739024.488322);2-3(score=304529.101681,gain=304529.101681);1-3(score=246986.868717,gain=246986.868717);5-6(score=78505.4541281,gain=78505.4541281);4-6(score=69774.5856526,gain=69774.5856526)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,ocs-oracle,1401,0.5,3,0.015,0.02,10579806,64656000,4,4,16,27648000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.844289043597,1,5.11125793149,0,0,"1-2(score=2.6997e+06,gain=2.6997e+06);4-5(score=2.35165e+06,gain=2.35165e+06);0-3(score=926172,gain=926172);6-7(score=787994,gain=787994)","1-2(score=2.07566e+06,gain=2.07566e+06);4-5(score=1.86987e+06,gain=1.86987e+06);6-7(score=706897,gain=706897);0-3(score=682687,gain=682687)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","1-2(score=2699702,gain=2699702);4-5(score=2351654,gain=2351654);0-3(score=926172,gain=926172);6-7(score=787994,gain=787994);2-3(score=683050,gain=683050);1-3(score=626640,gain=626640);5-6(score=564478,gain=564478);4-6(score=562010,gain=562010)","1-2(score=2075663.67573,gain=2075663.67573);4-5(score=1869870.6983,gain=1869870.6983);6-7(score=706896.907386,gain=706896.907386);0-3(score=682687.024111,gain=682687.024111);2-3(score=294606.022588,gain=294606.022588);1-3(score=247093.352658,gain=247093.352658);5-6(score=237017.796484,gain=237017.796484);4-6(score=232274.532302,gain=232274.532302)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,ocs-oracle,1401,0.5,4,0.02,0.025,10595136,64656000,4,4,16,27648000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.835313679685,1,5.1024156239,0,0,"1-2(score=2.69166e+06,gain=2.69166e+06);4-5(score=2.5261e+06,gain=2.5261e+06);0-3(score=877912,gain=877912);6-7(score=740972,gain=740972)","1-2(score=2.06642e+06,gain=2.06642e+06);4-5(score=2.00478e+06,gain=2.00478e+06);6-7(score=667257,gain=667257);0-3(score=648104,gain=648104)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","1-2(score=2691662,gain=2691662);4-5(score=2526102,gain=2526102);0-3(score=877912,gain=877912);6-7(score=740972,gain=740972);2-3(score=684338,gain=684338);1-3(score=676772,gain=676772);4-6(score=560456,gain=560456);5-6(score=539910,gain=539910)","1-2(score=2066424.53382,gain=2066424.53382);4-5(score=2004777.10107,gain=2004777.10107);6-7(score=667256.547791,gain=667256.547791);0-3(score=648103.591485,gain=648103.591485);2-3(score=299770.884553,gain=299770.884553);1-3(score=292133.245221,gain=292133.245221);4-6(score=229180.76418,gain=229180.76418);5-6(score=209867.778808,gain=209867.778808)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,ocs-oracle,1401,0.5,5,0.025,0.03,10596828,64656000,4,4,16,27648000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.851388855527,1,5.10144125,0,0,"4-5(score=2.52149e+06,gain=2.52149e+06);1-2(score=2.49646e+06,gain=2.49646e+06);0-3(score=863400,gain=863400);6-7(score=824224,gain=824224)","4-5(score=2.00237e+06,gain=2.00237e+06);1-2(score=1.91886e+06,gain=1.91886e+06);6-7(score=740106,gain=740106);0-3(score=616795,gain=616795)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","4-5(score=2521490,gain=2521490);1-2(score=2496462,gain=2496462);0-3(score=863400,gain=863400);6-7(score=824224,gain=824224);2-3(score=779730,gain=779730);1-3(score=623390,gain=623390);5-6(score=555790,gain=555790);4-6(score=489798,gain=489798)","4-5(score=2002370.92133,gain=2002370.92133);1-2(score=1918857.53932,gain=1918857.53932);6-7(score=740105.585951,gain=740105.585951);0-3(score=616794.685897,gain=616794.685897);2-3(score=396112.108718,gain=396112.108718);1-3(score=258430.296402,gain=258430.296402);5-6(score=213677.247089,gain=213677.247089);4-6(score=154836.226721,gain=154836.226721)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
